verdict,deunggeup,clr,plt_grade,side,min_qty,auth_value,live_value,comp_cd,src_ref,comp_price_id
match,별색,별색-화이트,국4절,양면,100,1600,1600,COMP_PRINT_SPOT_WHITE_S1,G26,7070
match,별색,별색-화이트,국4절,양면,150,1500,1500,COMP_PRINT_SPOT_WHITE_S1,G27,7071
match,별색,별색-화이트,국4절,양면,200,1400,1400,COMP_PRINT_SPOT_WHITE_S1,G28,7072
match,별색,별색-화이트,국4절,양면,250,1320,1320,COMP_PRINT_SPOT_WHITE_S1,G29,7073
match,별색,별색-화이트,국4절,양면,300,1240,1240,COMP_PRINT_SPOT_WHITE_S1,G30,7074
match,별색,별색-화이트,국4절,양면,350,1160,1160,COMP_PRINT_SPOT_WHITE_S1,G31,7075
match,별색,별색-화이트,국4절,양면,400,1080,1080,COMP_PRINT_SPOT_WHITE_S1,G32,7076
match,별색,별색-화이트,국4절,양면,450,1000,1000,COMP_PRINT_SPOT_WHITE_S1,G33,7077
match,별색,별색-화이트,국4절,양면,500,920,920,COMP_PRINT_SPOT_WHITE_S1,G34,7078
match,별색,별색-화이트,국4절,양면,600,880,880,COMP_PRINT_SPOT_WHITE_S1,G35,7079
match,별색,별색-화이트,국4절,양면,700,840,840,COMP_PRINT_SPOT_WHITE_S1,G36,7080
match,별색,별색-화이트,국4절,양면,800,800,800,COMP_PRINT_SPOT_WHITE_S1,G37,7081
match,별색,별색-화이트,국4절,양면,900,760,760,COMP_PRINT_SPOT_WHITE_S1,G38,7082
match,별색,별색-화이트,국4절,양면,1000,720,720,COMP_PRINT_SPOT_WHITE_S1,G39,7083
match,별색,별색-화이트,국4절,양면,1200,700,700,COMP_PRINT_SPOT_WHITE_S1,G40,7084
match,별색,별색-화이트,국4절,양면,1400,700,700,COMP_PRINT_SPOT_WHITE_S1,G41,7085
match,별색,별색-화이트,국4절,양면,1600,680,680,COMP_PRINT_SPOT_WHITE_S1,G42,7086
match,별색,별색-화이트,국4절,양면,1800,680,680,COMP_PRINT_SPOT_WHITE_S1,G43,7087
match,별색,별색-화이트,국4절,양면,2000,660,660,COMP_PRINT_SPOT_WHITE_S1,G44,7088
match,별색,별색-화이트,국4절,양면,2500,660,660,COMP_PRINT_SPOT_WHITE_S1,G45,7089
match,별색,별색-화이트,국4절,양면,3000,640,640,COMP_PRINT_SPOT_WHITE_S1,G46,7090
match,별색,별색-화이트,국4절,양면,3500,640,640,COMP_PRINT_SPOT_WHITE_S1,G47,7091
match,별색,별색-화이트,국4절,양면,4000,620,620,COMP_PRINT_SPOT_WHITE_S1,G48,7092
match,별색,별색-화이트,국4절,양면,4500,620,620,COMP_PRINT_SPOT_WHITE_S1,G49,7093
match,별색,별색-화이트,국4절,양면,5000,600,600,COMP_PRINT_SPOT_WHITE_S1,G50,7094
match,별색,별색-화이트,국4절,양면,6000,600,600,COMP_PRINT_SPOT_WHITE_S1,G51,7095
match,별색,별색-화이트,국4절,양면,7000,600,600,COMP_PRINT_SPOT_WHITE_S1,G52,7096
match,별색,별색-화이트,국4절,양면,8000,600,600,COMP_PRINT_SPOT_WHITE_S1,G53,7097
match,별색,별색-화이트,국4절,양면,9000,600,600,COMP_PRINT_SPOT_WHITE_S1,G54,7098
match,별색,별색-화이트,국4절,양면,10000,600,600,COMP_PRINT_SPOT_WHITE_S1,G55,7099
match,별색,별색-화이트,국4절,양면,1000000,600,600,COMP_PRINT_SPOT_WHITE_S1,G56,7100
match,칼라(4도),칼라,국4절,단면,1,4000,4000,COMP_PRINT_DIGITAL_S1,D4,38665
match,칼라(4도),칼라,국4절,단면,2,2800,2800,COMP_PRINT_DIGITAL_S1,D5,38666
match,칼라(4도),칼라,국4절,단면,3,2500,2500,COMP_PRINT_DIGITAL_S1,D6,38668
match,칼라(4도),칼라,국4절,단면,4,2000,2000,COMP_PRINT_DIGITAL_S1,D7,38671
match,칼라(4도),칼라,국4절,단면,5,1700,1700,COMP_PRINT_DIGITAL_S1,D8,38672
match,칼라(4도),칼라,국4절,단면,6,1500,1500,COMP_PRINT_DIGITAL_S1,D9,38674
match,칼라(4도),칼라,국4절,단면,7,1300,1300,COMP_PRINT_DIGITAL_S1,D10,38677
match,칼라(4도),칼라,국4절,단면,8,1200,1200,COMP_PRINT_DIGITAL_S1,D11,38679
match,칼라(4도),칼라,국4절,단면,9,1100,1100,COMP_PRINT_DIGITAL_S1,D12,38680
match,칼라(4도),칼라,국4절,단면,10,1000,1000,COMP_PRINT_DIGITAL_S1,D13,38683
match,칼라(4도),칼라,국4절,단면,15,900,900,COMP_PRINT_DIGITAL_S1,D14,38685
match,칼라(4도),칼라,국4절,단면,20,850,850,COMP_PRINT_DIGITAL_S1,D15,38687
match,칼라(4도),칼라,국4절,단면,25,800,800,COMP_PRINT_DIGITAL_S1,D16,38689
match,칼라(4도),칼라,국4절,단면,30,750,750,COMP_PRINT_DIGITAL_S1,D17,38690
match,칼라(4도),칼라,국4절,단면,35,700,700,COMP_PRINT_DIGITAL_S1,D18,38692
match,칼라(4도),칼라,국4절,단면,40,650,650,COMP_PRINT_DIGITAL_S1,D19,38694
match,칼라(4도),칼라,국4절,단면,45,600,600,COMP_PRINT_DIGITAL_S1,D20,38697
match,칼라(4도),칼라,국4절,단면,50,550,550,COMP_PRINT_DIGITAL_S1,D21,38698
match,칼라(4도),칼라,국4절,단면,60,500,500,COMP_PRINT_DIGITAL_S1,D22,38701
match,칼라(4도),칼라,국4절,단면,70,450,450,COMP_PRINT_DIGITAL_S1,D23,38702
match,칼라(4도),칼라,국4절,단면,80,400,400,COMP_PRINT_DIGITAL_S1,D24,38704
match,칼라(4도),칼라,국4절,단면,90,350,350,COMP_PRINT_DIGITAL_S1,D25,38707
match,칼라(4도),칼라,국4절,단면,100,350,350,COMP_PRINT_DIGITAL_S1,D26,38708
match,칼라(4도),칼라,국4절,단면,150,330,330,COMP_PRINT_DIGITAL_S1,D27,38710
match,칼라(4도),칼라,국4절,단면,200,310,310,COMP_PRINT_DIGITAL_S1,D28,38712
match,칼라(4도),칼라,국4절,단면,250,290,290,COMP_PRINT_DIGITAL_S1,D29,38714
match,칼라(4도),칼라,국4절,단면,300,270,270,COMP_PRINT_DIGITAL_S1,D30,38717
match,칼라(4도),칼라,국4절,단면,350,250,250,COMP_PRINT_DIGITAL_S1,D31,38719
match,칼라(4도),칼라,국4절,단면,400,230,230,COMP_PRINT_DIGITAL_S1,D32,38721
match,칼라(4도),칼라,국4절,단면,450,210,210,COMP_PRINT_DIGITAL_S1,D33,38723
match,칼라(4도),칼라,국4절,단면,500,190,190,COMP_PRINT_DIGITAL_S1,D34,38725
match,칼라(4도),칼라,국4절,단면,600,185,185,COMP_PRINT_DIGITAL_S1,D35,38727
match,칼라(4도),칼라,국4절,단면,700,180,180,COMP_PRINT_DIGITAL_S1,D36,38729
match,칼라(4도),칼라,국4절,단면,800,175,175,COMP_PRINT_DIGITAL_S1,D37,38731
match,칼라(4도),칼라,국4절,단면,900,170,170,COMP_PRINT_DIGITAL_S1,D38,38733
match,칼라(4도),칼라,국4절,단면,1000,165,165,COMP_PRINT_DIGITAL_S1,D39,38735
match,칼라(4도),칼라,국4절,단면,1200,163,163,COMP_PRINT_DIGITAL_S1,D40,38737
match,칼라(4도),칼라,국4절,단면,1400,161,161,COMP_PRINT_DIGITAL_S1,D41,38739
match,칼라(4도),칼라,국4절,단면,1600,159,159,COMP_PRINT_DIGITAL_S1,D42,38740
match,칼라(4도),칼라,국4절,단면,1800,157,157,COMP_PRINT_DIGITAL_S1,D43,38743
match,칼라(4도),칼라,국4절,단면,2000,155,155,COMP_PRINT_DIGITAL_S1,D44,38745
match,칼라(4도),칼라,국4절,단면,2500,154,154,COMP_PRINT_DIGITAL_S1,D45,38746
match,칼라(4도),칼라,국4절,단면,3000,153,153,COMP_PRINT_DIGITAL_S1,D46,38748
match,칼라(4도),칼라,국4절,단면,3500,152,152,COMP_PRINT_DIGITAL_S1,D47,38751
match,칼라(4도),칼라,국4절,단면,4000,151,151,COMP_PRINT_DIGITAL_S1,D48,38753
match,칼라(4도),칼라,국4절,단면,4500,150,150,COMP_PRINT_DIGITAL_S1,D49,38754
match,칼라(4도),칼라,국4절,단면,5000,149,149,COMP_PRINT_DIGITAL_S1,D50,38756
match,칼라(4도),칼라,국4절,단면,6000,148,148,COMP_PRINT_DIGITAL_S1,D51,38759
match,칼라(4도),칼라,국4절,단면,7000,147,147,COMP_PRINT_DIGITAL_S1,D52,38760
match,칼라(4도),칼라,국4절,단면,8000,146,146,COMP_PRINT_DIGITAL_S1,D53,38763
match,칼라(4도),칼라,국4절,단면,9000,145,145,COMP_PRINT_DIGITAL_S1,D54,38764
match,칼라(4도),칼라,국4절,단면,10000,145,145,COMP_PRINT_DIGITAL_S1,D55,38766
match,칼라(4도),칼라,국4절,단면,1000000,145,145,COMP_PRINT_DIGITAL_S1,D56,38769
match,칼라(4도),칼라,국4절,양면,1,6000,6000,COMP_PRINT_DIGITAL_S1,E4,38771
match,칼라(4도),칼라,국4절,양면,2,4600,4600,COMP_PRINT_DIGITAL_S1,E5,38773
match,칼라(4도),칼라,국4절,양면,3,4300,4300,COMP_PRINT_DIGITAL_S1,E6,38775
match,칼라(4도),칼라,국4절,양면,4,3500,3500,COMP_PRINT_DIGITAL_S1,E7,38777
match,칼라(4도),칼라,국4절,양면,5,3000,3000,COMP_PRINT_DIGITAL_S1,E8,38779
match,칼라(4도),칼라,국4절,양면,6,2600,2600,COMP_PRINT_DIGITAL_S1,E9,38780
match,칼라(4도),칼라,국4절,양면,7,2300,2300,COMP_PRINT_DIGITAL_S1,E10,38783
match,칼라(4도),칼라,국4절,양면,8,2100,2100,COMP_PRINT_DIGITAL_S1,E11,38784
match,칼라(4도),칼라,국4절,양면,9,1900,1900,COMP_PRINT_DIGITAL_S1,E12,38786
match,칼라(4도),칼라,국4절,양면,10,1600,1600,COMP_PRINT_DIGITAL_S1,E13,38789
match,칼라(4도),칼라,국4절,양면,15,1800,1800,COMP_PRINT_DIGITAL_S1,E14,38791
match,칼라(4도),칼라,국4절,양면,20,1700,1700,COMP_PRINT_DIGITAL_S1,E15,38792
match,칼라(4도),칼라,국4절,양면,25,1600,1600,COMP_PRINT_DIGITAL_S1,E16,38794
match,칼라(4도),칼라,국4절,양면,30,1500,1500,COMP_PRINT_DIGITAL_S1,E17,38797
match,칼라(4도),칼라,국4절,양면,35,1400,1400,COMP_PRINT_DIGITAL_S1,E18,38798
match,칼라(4도),칼라,국4절,양면,40,1300,1300,COMP_PRINT_DIGITAL_S1,E19,38800
match,칼라(4도),칼라,국4절,양면,45,1200,1200,COMP_PRINT_DIGITAL_S1,E20,38803
match,칼라(4도),칼라,국4절,양면,50,1100,1100,COMP_PRINT_DIGITAL_S1,E21,38804
match,칼라(4도),칼라,국4절,양면,60,1000,1000,COMP_PRINT_DIGITAL_S1,E22,38806
match,칼라(4도),칼라,국4절,양면,70,900,900,COMP_PRINT_DIGITAL_S1,E23,38808
match,칼라(4도),칼라,국4절,양면,80,800,800,COMP_PRINT_DIGITAL_S1,E24,38811
match,칼라(4도),칼라,국4절,양면,90,700,700,COMP_PRINT_DIGITAL_S1,E25,38813
match,칼라(4도),칼라,국4절,양면,100,700,700,COMP_PRINT_DIGITAL_S1,E26,38815
match,칼라(4도),칼라,국4절,양면,150,660,660,COMP_PRINT_DIGITAL_S1,E27,38816
match,칼라(4도),칼라,국4절,양면,200,620,620,COMP_PRINT_DIGITAL_S1,E28,38818
match,칼라(4도),칼라,국4절,양면,250,580,580,COMP_PRINT_DIGITAL_S1,E29,38820
match,칼라(4도),칼라,국4절,양면,300,540,540,COMP_PRINT_DIGITAL_S1,E30,38823
match,칼라(4도),칼라,국4절,양면,350,500,500,COMP_PRINT_DIGITAL_S1,E31,38824
match,칼라(4도),칼라,국4절,양면,400,460,460,COMP_PRINT_DIGITAL_S1,E32,38827
match,칼라(4도),칼라,국4절,양면,450,420,420,COMP_PRINT_DIGITAL_S1,E33,38829
match,칼라(4도),칼라,국4절,양면,500,380,380,COMP_PRINT_DIGITAL_S1,E34,38830
match,칼라(4도),칼라,국4절,양면,600,370,370,COMP_PRINT_DIGITAL_S1,E35,38833
match,칼라(4도),칼라,국4절,양면,700,360,360,COMP_PRINT_DIGITAL_S1,E36,38835
match,칼라(4도),칼라,국4절,양면,800,350,350,COMP_PRINT_DIGITAL_S1,E37,38836
match,칼라(4도),칼라,국4절,양면,900,340,340,COMP_PRINT_DIGITAL_S1,E38,38838
match,칼라(4도),칼라,국4절,양면,1000,330,330,COMP_PRINT_DIGITAL_S1,E39,38840
match,칼라(4도),칼라,국4절,양면,1200,326,326,COMP_PRINT_DIGITAL_S1,E40,38842
match,칼라(4도),칼라,국4절,양면,1400,322,322,COMP_PRINT_DIGITAL_S1,E41,38844
match,칼라(4도),칼라,국4절,양면,1600,318,318,COMP_PRINT_DIGITAL_S1,E42,38847
match,칼라(4도),칼라,국4절,양면,1800,314,314,COMP_PRINT_DIGITAL_S1,E43,38849
match,칼라(4도),칼라,국4절,양면,2000,310,310,COMP_PRINT_DIGITAL_S1,E44,38850
match,칼라(4도),칼라,국4절,양면,2500,308,308,COMP_PRINT_DIGITAL_S1,E45,38852
match,칼라(4도),칼라,국4절,양면,3000,306,306,COMP_PRINT_DIGITAL_S1,E46,38855
match,칼라(4도),칼라,국4절,양면,3500,304,304,COMP_PRINT_DIGITAL_S1,E47,38857
match,칼라(4도),칼라,국4절,양면,4000,302,302,COMP_PRINT_DIGITAL_S1,E48,38859
match,칼라(4도),칼라,국4절,양면,4500,300,300,COMP_PRINT_DIGITAL_S1,E49,38860
match,칼라(4도),칼라,국4절,양면,5000,298,298,COMP_PRINT_DIGITAL_S1,E50,38862
match,칼라(4도),칼라,국4절,양면,6000,296,296,COMP_PRINT_DIGITAL_S1,E51,38865
match,칼라(4도),칼라,국4절,양면,7000,294,294,COMP_PRINT_DIGITAL_S1,E52,38867
match,칼라(4도),칼라,국4절,양면,8000,292,292,COMP_PRINT_DIGITAL_S1,E53,38869
match,칼라(4도),칼라,국4절,양면,9000,290,290,COMP_PRINT_DIGITAL_S1,E54,38871
match,칼라(4도),칼라,국4절,양면,10000,290,290,COMP_PRINT_DIGITAL_S1,E55,38872
match,칼라(4도),칼라,국4절,양면,1000000,290,290,COMP_PRINT_DIGITAL_S1,E56,38875
match,흑백(1도),흑백,국4절,단면,1,3000,3000,COMP_PRINT_DIGITAL_S1,B4,41003
match,흑백(1도),흑백,국4절,단면,2,2000,2000,COMP_PRINT_DIGITAL_S1,B5,41004
match,흑백(1도),흑백,국4절,단면,3,1600,1600,COMP_PRINT_DIGITAL_S1,B6,41005
match,흑백(1도),흑백,국4절,단면,4,1400,1400,COMP_PRINT_DIGITAL_S1,B7,41006
match,흑백(1도),흑백,국4절,단면,5,1200,1200,COMP_PRINT_DIGITAL_S1,B8,41007
match,흑백(1도),흑백,국4절,단면,6,900,900,COMP_PRINT_DIGITAL_S1,B9,41008
match,흑백(1도),흑백,국4절,단면,7,800,800,COMP_PRINT_DIGITAL_S1,B10,41009
match,흑백(1도),흑백,국4절,단면,8,700,700,COMP_PRINT_DIGITAL_S1,B11,41010
match,흑백(1도),흑백,국4절,단면,9,600,600,COMP_PRINT_DIGITAL_S1,B12,41011
match,흑백(1도),흑백,국4절,단면,10,500,500,COMP_PRINT_DIGITAL_S1,B13,41012
match,흑백(1도),흑백,국4절,단면,15,450,450,COMP_PRINT_DIGITAL_S1,B14,41013
match,흑백(1도),흑백,국4절,단면,20,400,400,COMP_PRINT_DIGITAL_S1,B15,41014
match,흑백(1도),흑백,국4절,단면,25,350,350,COMP_PRINT_DIGITAL_S1,B16,41015
match,흑백(1도),흑백,국4절,단면,30,300,300,COMP_PRINT_DIGITAL_S1,B17,41016
match,흑백(1도),흑백,국4절,단면,35,280,280,COMP_PRINT_DIGITAL_S1,B18,41017
match,흑백(1도),흑백,국4절,단면,40,250,250,COMP_PRINT_DIGITAL_S1,B19,41018
match,흑백(1도),흑백,국4절,단면,45,250,250,COMP_PRINT_DIGITAL_S1,B20,41019
match,흑백(1도),흑백,국4절,단면,50,250,250,COMP_PRINT_DIGITAL_S1,B21,41020
match,흑백(1도),흑백,국4절,단면,60,200,200,COMP_PRINT_DIGITAL_S1,B22,41021
match,흑백(1도),흑백,국4절,단면,70,200,200,COMP_PRINT_DIGITAL_S1,B23,41022
match,흑백(1도),흑백,국4절,단면,80,200,200,COMP_PRINT_DIGITAL_S1,B24,41023
match,흑백(1도),흑백,국4절,단면,90,200,200,COMP_PRINT_DIGITAL_S1,B25,41024
match,흑백(1도),흑백,국4절,단면,100,200,200,COMP_PRINT_DIGITAL_S1,B26,41025
match,흑백(1도),흑백,국4절,단면,150,140,140,COMP_PRINT_DIGITAL_S1,B27,41026
match,흑백(1도),흑백,국4절,단면,200,130,130,COMP_PRINT_DIGITAL_S1,B28,41027
match,흑백(1도),흑백,국4절,단면,250,120,120,COMP_PRINT_DIGITAL_S1,B29,41028
match,흑백(1도),흑백,국4절,단면,300,110,110,COMP_PRINT_DIGITAL_S1,B30,41029
match,흑백(1도),흑백,국4절,단면,350,100,100,COMP_PRINT_DIGITAL_S1,B31,41030
match,흑백(1도),흑백,국4절,단면,400,90,90,COMP_PRINT_DIGITAL_S1,B32,41031
match,흑백(1도),흑백,국4절,단면,450,80,80,COMP_PRINT_DIGITAL_S1,B33,41032
match,흑백(1도),흑백,국4절,단면,500,70,70,COMP_PRINT_DIGITAL_S1,B34,41033
match,흑백(1도),흑백,국4절,단면,600,70,70,COMP_PRINT_DIGITAL_S1,B35,41034
match,흑백(1도),흑백,국4절,단면,700,70,70,COMP_PRINT_DIGITAL_S1,B36,41035
match,흑백(1도),흑백,국4절,단면,800,70,70,COMP_PRINT_DIGITAL_S1,B37,41036
match,흑백(1도),흑백,국4절,단면,900,70,70,COMP_PRINT_DIGITAL_S1,B38,41037
match,흑백(1도),흑백,국4절,단면,1000,70,70,COMP_PRINT_DIGITAL_S1,B39,41038
match,흑백(1도),흑백,국4절,단면,1200,70,70,COMP_PRINT_DIGITAL_S1,B40,41039
match,흑백(1도),흑백,국4절,단면,1400,65,65,COMP_PRINT_DIGITAL_S1,B41,41040
match,흑백(1도),흑백,국4절,단면,1600,65,65,COMP_PRINT_DIGITAL_S1,B42,41041
match,흑백(1도),흑백,국4절,단면,1800,60,60,COMP_PRINT_DIGITAL_S1,B43,41042
match,흑백(1도),흑백,국4절,단면,2000,60,60,COMP_PRINT_DIGITAL_S1,B44,41043
match,흑백(1도),흑백,국4절,단면,2500,55,55,COMP_PRINT_DIGITAL_S1,B45,41044
match,흑백(1도),흑백,국4절,단면,3000,55,55,COMP_PRINT_DIGITAL_S1,B46,41045
match,흑백(1도),흑백,국4절,단면,3500,50,50,COMP_PRINT_DIGITAL_S1,B47,41046
match,흑백(1도),흑백,국4절,단면,4000,50,50,COMP_PRINT_DIGITAL_S1,B48,41047
match,흑백(1도),흑백,국4절,단면,4500,45,45,COMP_PRINT_DIGITAL_S1,B49,41048
match,흑백(1도),흑백,국4절,단면,5000,45,45,COMP_PRINT_DIGITAL_S1,B50,41049
match,흑백(1도),흑백,국4절,단면,6000,40,40,COMP_PRINT_DIGITAL_S1,B51,41050
match,흑백(1도),흑백,국4절,단면,7000,40,40,COMP_PRINT_DIGITAL_S1,B52,41051
match,흑백(1도),흑백,국4절,단면,8000,40,40,COMP_PRINT_DIGITAL_S1,B53,41052
match,흑백(1도),흑백,국4절,단면,9000,40,40,COMP_PRINT_DIGITAL_S1,B54,41053
match,흑백(1도),흑백,국4절,단면,10000,40,40,COMP_PRINT_DIGITAL_S1,B55,41054
match,흑백(1도),흑백,국4절,단면,1000000,40,40,COMP_PRINT_DIGITAL_S1,B56,41055
match,흑백(1도),흑백,국4절,양면,1,4000,4000,COMP_PRINT_DIGITAL_S1,C4,41303
match,흑백(1도),흑백,국4절,양면,2,2900,2900,COMP_PRINT_DIGITAL_S1,C5,41304
match,흑백(1도),흑백,국4절,양면,3,2500,2500,COMP_PRINT_DIGITAL_S1,C6,41305
match,흑백(1도),흑백,국4절,양면,4,2200,2200,COMP_PRINT_DIGITAL_S1,C7,41306
match,흑백(1도),흑백,국4절,양면,5,2000,2000,COMP_PRINT_DIGITAL_S1,C8,41307
match,흑백(1도),흑백,국4절,양면,6,1900,1900,COMP_PRINT_DIGITAL_S1,C9,41308
match,흑백(1도),흑백,국4절,양면,7,1700,1700,COMP_PRINT_DIGITAL_S1,C10,41309
match,흑백(1도),흑백,국4절,양면,8,1500,1500,COMP_PRINT_DIGITAL_S1,C11,41310
match,흑백(1도),흑백,국4절,양면,9,1300,1300,COMP_PRINT_DIGITAL_S1,C12,41311
match,흑백(1도),흑백,국4절,양면,10,1200,1200,COMP_PRINT_DIGITAL_S1,C13,41312
match,흑백(1도),흑백,국4절,양면,15,900,900,COMP_PRINT_DIGITAL_S1,C14,41313
match,흑백(1도),흑백,국4절,양면,20,800,800,COMP_PRINT_DIGITAL_S1,C15,41314
match,흑백(1도),흑백,국4절,양면,25,700,700,COMP_PRINT_DIGITAL_S1,C16,41315
match,흑백(1도),흑백,국4절,양면,30,600,600,COMP_PRINT_DIGITAL_S1,C17,41316
match,흑백(1도),흑백,국4절,양면,35,560,560,COMP_PRINT_DIGITAL_S1,C18,41317
match,흑백(1도),흑백,국4절,양면,40,500,500,COMP_PRINT_DIGITAL_S1,C19,41318
match,흑백(1도),흑백,국4절,양면,45,500,500,COMP_PRINT_DIGITAL_S1,C20,41319
match,흑백(1도),흑백,국4절,양면,50,500,500,COMP_PRINT_DIGITAL_S1,C21,41320
match,흑백(1도),흑백,국4절,양면,60,400,400,COMP_PRINT_DIGITAL_S1,C22,41321
match,흑백(1도),흑백,국4절,양면,70,400,400,COMP_PRINT_DIGITAL_S1,C23,41322
match,흑백(1도),흑백,국4절,양면,80,400,400,COMP_PRINT_DIGITAL_S1,C24,41323
match,흑백(1도),흑백,국4절,양면,90,400,400,COMP_PRINT_DIGITAL_S1,C25,41324
match,흑백(1도),흑백,국4절,양면,100,400,400,COMP_PRINT_DIGITAL_S1,C26,41325
match,흑백(1도),흑백,국4절,양면,150,280,280,COMP_PRINT_DIGITAL_S1,C27,41326
match,흑백(1도),흑백,국4절,양면,200,260,260,COMP_PRINT_DIGITAL_S1,C28,41327
match,흑백(1도),흑백,국4절,양면,250,240,240,COMP_PRINT_DIGITAL_S1,C29,41328
match,흑백(1도),흑백,국4절,양면,300,220,220,COMP_PRINT_DIGITAL_S1,C30,41329
match,흑백(1도),흑백,국4절,양면,350,200,200,COMP_PRINT_DIGITAL_S1,C31,41330
match,흑백(1도),흑백,국4절,양면,400,180,180,COMP_PRINT_DIGITAL_S1,C32,41331
match,흑백(1도),흑백,국4절,양면,450,160,160,COMP_PRINT_DIGITAL_S1,C33,41332
match,흑백(1도),흑백,국4절,양면,500,140,140,COMP_PRINT_DIGITAL_S1,C34,41333
match,흑백(1도),흑백,국4절,양면,600,140,140,COMP_PRINT_DIGITAL_S1,C35,41334
match,흑백(1도),흑백,국4절,양면,700,140,140,COMP_PRINT_DIGITAL_S1,C36,41335
match,흑백(1도),흑백,국4절,양면,800,140,140,COMP_PRINT_DIGITAL_S1,C37,41336
match,흑백(1도),흑백,국4절,양면,900,140,140,COMP_PRINT_DIGITAL_S1,C38,41337
match,흑백(1도),흑백,국4절,양면,1000,140,140,COMP_PRINT_DIGITAL_S1,C39,41338
match,흑백(1도),흑백,국4절,양면,1200,140,140,COMP_PRINT_DIGITAL_S1,C40,41339
match,흑백(1도),흑백,국4절,양면,1400,130,130,COMP_PRINT_DIGITAL_S1,C41,41340
match,흑백(1도),흑백,국4절,양면,1600,130,130,COMP_PRINT_DIGITAL_S1,C42,41341
match,흑백(1도),흑백,국4절,양면,1800,120,120,COMP_PRINT_DIGITAL_S1,C43,41342
match,흑백(1도),흑백,국4절,양면,2000,120,120,COMP_PRINT_DIGITAL_S1,C44,41343
match,흑백(1도),흑백,국4절,양면,2500,110,110,COMP_PRINT_DIGITAL_S1,C45,41344
match,흑백(1도),흑백,국4절,양면,3000,110,110,COMP_PRINT_DIGITAL_S1,C46,41345
match,흑백(1도),흑백,국4절,양면,3500,100,100,COMP_PRINT_DIGITAL_S1,C47,41346
match,흑백(1도),흑백,국4절,양면,4000,100,100,COMP_PRINT_DIGITAL_S1,C48,41347
match,흑백(1도),흑백,국4절,양면,4500,90,90,COMP_PRINT_DIGITAL_S1,C49,41348
match,흑백(1도),흑백,국4절,양면,5000,90,90,COMP_PRINT_DIGITAL_S1,C50,41349
match,흑백(1도),흑백,국4절,양면,6000,80,80,COMP_PRINT_DIGITAL_S1,C51,41350
match,흑백(1도),흑백,국4절,양면,7000,80,80,COMP_PRINT_DIGITAL_S1,C52,41351
match,흑백(1도),흑백,국4절,양면,8000,80,80,COMP_PRINT_DIGITAL_S1,C53,41352
match,흑백(1도),흑백,국4절,양면,9000,80,80,COMP_PRINT_DIGITAL_S1,C54,41353
match,흑백(1도),흑백,국4절,양면,10000,80,80,COMP_PRINT_DIGITAL_S1,C55,41354
match,흑백(1도),흑백,국4절,양면,1000000,80,80,COMP_PRINT_DIGITAL_S1,C56,41355
